asset_id,attribute_count,attribute_count_rarity_score,Type_attribute,Type_rarity_score,Hair_attribute,Hair_rarity_score,Clothing_attribute,Clothing_rarity_score,Eyes_attribute,Eyes_rarity_score,Mouth_attribute,Mouth_rarity_score,Offhand_attribute,Offhand_rarity_score,Background_attribute,Background_rarity_score,Ear_attribute,Ear_rarity_score,Headgear_attribute,Headgear_rarity_score,Neck_attribute,Neck_rarity_score,Face_attribute,Face_rarity_score,Special_attribute,Special_rarity_score,overall_rarity_score
6123,9,0.21503017004936914,Human,0.04346861831891772,Brown Disheveled,3.469026548672566,Brown Yukata,3.663551401869159,Tired,1.0566037735849056,Toothpick,1.1395348837209303,Earth,6.758620689655173,Off White C,0.199796126401631,Stud,4.780487804878049,Sloth Mask,7.396226415094339,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,26.718705928879018
6124,7,0.12389380530973451,Human,0.04346861831891772,Pink Hairband,5.090909090909091,Black Qipao,3.1111111111111107,Joyful,1.0181818181818183,Wheat Straw,1.1495601173020527,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Black Glasses,2.01025641025641,,-1.6540084388185654,10.41767275890173
6125,8,0.10897970530998052,Human,0.04346861831891772,Purple Spiky,3.408695652173913,Kimono with Straw Hat,3.43859649122807,Focused,1.1597633136094674,Relaxed,0.47002398081534774,Talisman,4.8999999999999995,Red,0.38966202783300197,,-0.2747021723896286,Frog Headband,4.170212765957447,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,15.811059879490493
6126,7,0.12389380530973451,Human,0.04346861831891772,Black Orange Bangs,17.043478260869563,Black Qipao,3.1111111111111107,Concerned,1.0261780104712042,Lipstick,0.9607843137254901,Banner,0.8990825688073394,Red,0.38966202783300197,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,21.19270105361061
6127,6,0.47285886610373945,Human,0.04346861831891772,Blonde Long,3.2666666666666666,Light Kimono,1.2604501607717042,Tired,1.0566037735849056,Relaxed,0.47002398081534774,,-0.06084122303274872,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,4.304069306794408
6128,9,0.21503017004936914,Human,0.04346861831891772,Blonde Messy,4.3076923076923075,Black Blazer,4.170212765957447,Tired,1.0566037735849056,Not Bad,0.9423076923076923,Gloves,3.5315315315315314,Off White B,0.2229806598407281,Spiked Ring,4.780487804878049,,-0.12661498708010335,Chain,2.074074074074074,,-0.1391057487579844,,-1.6540084388185654,19.424660223578364
6129,7,0.12389380530973451,Blue,0.8828828828828829,Silver Swept Back,4.780487804878049,Light Kimono,1.2604501607717042,Chill,1.0,Relaxed,0.47002398081534774,Coin,1.3706293706293706,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.683206468852963
6130,8,0.10897970530998052,Human,0.04346861831891772,Black Pink Long,9.799999999999999,Matsuri Happi,4.454545454545454,Meditating,1.2327044025157234,Not Bad,0.9423076923076923,Zanbato,1.3333333333333333,Off White B,0.2229806598407281,,-0.2747021723896286,Distressed Beanie,2.4499999999999997,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,18.309977190416177
6131,6,0.47285886610373945,Human,0.04346861831891772,Brown Long,2.925373134328358,White Blazer,3.8431372549019605,Closed,0.25274016763378465,Chuckle,0.9537712895377128,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,6.248531104796695
6132,9,0.21503017004936914,Human,0.04346861831891772,Braids,12.250000000000002,Black Blazer,4.170212765957447,Closed,0.25274016763378465,Smirk,0.5399449035812672,Leather Katana,0.9468599033816426,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,Chain,2.074074074074074,Eye Patch,1.7422222222222221,,-1.6540084388185654,20.379023353332062
6133,9,0.21503017004936914,Human,0.04346861831891772,Brown Messy,4.454545454545454,Maroon Yukata,1.7737556561085972,Closed,0.25274016763378465,Closed,0.48275862068965514,Hand Seal,3.2396694214876036,Off White D,0.19698492462311556,Chill,4.780487804878049,,-0.12661498708010335,Towel,1.6680851063829787,,-0.1391057487579844,,-1.6540084388185654,15.18779677006087
6134,8,0.10897970530998052,Human,0.04346861831891772,Purple Spiky,3.408695652173913,Kimono with Straw Hat,3.43859649122807,Indifferent,1.104225352112676,Not Bad,0.9423076923076923,Coin,1.3706293706293706,Off White D,0.19698492462311556,,-0.2747021723896286,Pointy Straw Hat,3.1111111111111107,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,11.446656242059193
6135,6,0.47285886610373945,Human,0.04346861831891772,Silver Flowy,5.444444444444444,Red Hoodie,2.3333333333333335,Determined,0.5283018867924528,Scroll,2.265895953757225,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.819489141504723
6136,7,0.12389380530973451,Human,0.04346861831891772,Blonde Flowy,3.43859649122807,Sloth Hoodie,7.25925925925926,Joyful,1.0181818181818183,Lipstick,0.9607843137254901,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,Sloth Baseball Cap,6.426229508196721,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,17.154210575272337
6137,8,0.10897970530998052,Human,0.04346861831891772,Green Ombre Flowy,13.066666666666666,Blue Kimono with Bow,2.5128205128205128,Striking,0.9607843137254901,Chewing,1.1168091168091168,Golden Zanbato,35.63636363636363,Off White D,0.19698492462311556,,-0.2747021723896286,Azuki Cap,5.850746268656716,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,57.21528108753849
6138,9,0.21503017004936914,Human,0.04346861831891772,Magenta Long,2.9923664122137406,Azuki Track Jacket,2.496815286624204,Determined,0.5283018867924528,Not Bad,0.9423076923076923,Hand Wrap,3.2666666666666666,Off White A,0.21609702315325247,,-0.2747021723896286,Straw Hat,3.35042735042735,,-0.21052631578947367,Red Stripes Face Paint,1.3517241379310345,,-1.6540084388185654,13.263968317487013
6139,7,0.12389380530973451,Human,0.04346861831891772,Green Ponytail,3.43859649122807,Blue Floral Kimono,2.10752688172043,Calm,1.0425531914893618,Relaxed,0.47002398081534774,Boombox,2.76056338028169,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.804649346168524
6140,6,0.47285886610373945,Human,0.04346861831891772,Black Disheveled,3.408695652173913,Light Kimono,1.2604501607717042,Meditating,1.2327044025157234,Grass,1.005128205128205,,-0.06084122303274872,Cool Gray,0.8115942028985507,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,5.7691012220422495
6141,7,0.12389380530973451,Human,0.04346861831891772,Maroon Bun,2.6133333333333333,Turquoise Kimono,1.8846153846153846,Closed,0.25274016763378465,Lipstick,0.9607843137254901,,-0.06084122303274872,Red,0.38966202783300197,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Eye Patch,1.7422222222222221,,-1.6540084388185654,5.68402673588135
6142,7,0.12389380530973451,Human,0.04346861831891772,Indigo Swept Back,4.839506172839506,Light Kimono,1.2604501607717042,Indifferent,1.104225352112676,Smoking,0.9491525423728814,Zanbato,1.3333333333333333,Cool Gray,0.8115942028985507,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.060666525121547
6143,8,0.10897970530998052,Human,0.04346861831891772,Blue Short Spiky,3.294117647058824,Azuki Track Jacket,2.496815286624204,Meditating,1.2327044025157234,Meh,1.0315789473684212,Fan,1.6610169491525424,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Eye Scar,1.4151624548736463,,-1.6540084388185654,9.240972756985215
6144,8,0.10897970530998052,Human,0.04346861831891772,Green Half Bun,4.780487804878049,Blue Bomber,3.0153846153846158,Focused,1.1597633136094674,Not Bad,0.9423076923076923,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,Cowboy Hat,3.294117647058824,Sloth Headphones,10.888888888888888,,-0.1391057487579844,,-1.6540084388185654,22.327721362598233
6145,8,0.10897970530998052,Human,0.04346861831891772,Maroon Bun,2.6133333333333333,Light Armor,2.76056338028169,Relaxed,1.1563421828908556,Chewing,1.1168091168091168,Gloves,3.5315315315315314,Off White B,0.2229806598407281,,-0.2747021723896286,IKZ Baseball Cap,1.479245283018868,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,10.754911135579368
6146,10,0.7340823970037453,Human,0.04346861831891772,Indigo Long,3.0387596899224807,Kimono with Straw Hat,3.43859649122807,Suspicious,1.2564102564102564,Wheat Straw,1.1495601173020527,Bat,1.0,Off White C,0.199796126401631,Sakura,6.426229508196721,IKZ Baseball Cap,1.479245283018868,,-0.21052631578947367,Eye Scar,1.4151624548736463,,-1.6540084388185654,18.316776188068353
6147,7,0.12389380530973451,Human,0.04346861831891772,Braids,12.250000000000002,Kimono with Straw Hat,3.43859649122807,Closed,0.25274016763378465,Bubble Gum,1.395017793594306,,-0.06084122303274872,Dark Blue,0.7480916030534351,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Seer Eyeband,3.5315315315315314,,-1.6540084388185654,19.456646873559265
6148,7,0.12389380530973451,Human,0.04346861831891772,Magenta Pigtails,3.2666666666666666,Hoshi Jacket,3.2131147540983607,Relaxed,1.1563421828908556,Grass,1.005128205128205,Leather Katana,0.9468599033816426,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.56661349611188
6149,9,0.21503017004936914,Human,0.04346861831891772,Brown Flowy,4.126315789473685,Plated Samurai Armor,8.71111111111111,Amethyst,1.0155440414507773,Frown,1.0798898071625345,Guitar,3.136,Off White C,0.199796126401631,Pearl,11.2,Purple Kanzashi,2.4049079754601226,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,30.128423136062118
6150,9,0.21503017004936914,Blue,0.8828828828828829,Silver Swept Back,4.780487804878049,Suit with Turtleneck,2.8823529411764706,Tired,1.0566037735849056,Growl,1.0025575447570332,Katana,0.8929384965831435,Dark Blue,0.7480916030534351,,-0.2747021723896286,,-0.12661498708010335,Chill Headphones,0.98,Bandaid,1.5555555555555554,,-1.6540084388185654,12.941175174232548
6151,6,0.47285886610373945,Human,0.04346861831891772,Silver Flowy,5.444444444444444,Black Hoodie,2.8613138686131383,Concerned,1.0261780104712042,Lipstick,0.9607843137254901,,-0.06084122303274872,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.559346258961682
6152,9,0.21503017004936914,Human,0.04346861831891772,Green Spiky,3.35042735042735,Black Yukata,1.8937198067632852,Closed,0.25274016763378465,Toothpick,1.1395348837209303,Golden Hook Sword,28.0,Off White C,0.199796126401631,,-0.2747021723896286,Chef Headband,2.496815286624204,,-0.21052631578947367,Ji Eyeband,4.126315789473685,,-1.6540084388185654,39.57861127241549
6153,8,0.10897970530998052,Human,0.04346861831891772,Maroon Disheveled,2.9473684210526314,Light Kimono,1.2604501607717042,Focused,1.1597633136094674,Bubble Gum,1.395017793594306,Shuriken,2.5620915032679736,Off White B,0.2229806598407281,,-0.2747021723896286,Distressed Beanie,2.4499999999999997,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.871777500010054
6154,8,0.10897970530998052,Human,0.04346861831891772,Black Hairband,5.090909090909091,Black Hoodie,2.8613138686131383,Amethyst,1.0155440414507773,Toothpick,1.1395348837209303,Coin,1.3706293706293706,Off White B,0.2229806598407281,,-0.2747021723896286,Sloth Headband,5.0256410256410255,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,14.600658588678307
6155,7,0.12389380530973451,Human,0.04346861831891772,Purple Pigtails,4.0,Hoshi Jacket,3.2131147540983607,Daydreaming,1.0129198966408268,Wheat Straw,1.1495601173020527,Bat,1.0,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.334984453457253
6156,7,0.12389380530973451,Human,0.04346861831891772,Black Disheveled,3.408695652173913,White Layered Yukata,2.529032258064516,Determined,0.5283018867924528,Wheat Straw,1.1495601173020527,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,Beads,1.9029126213592233,,-0.1391057487579844,,-1.6540084388185654,7.627577313864896
6157,10,0.7340823970037453,Human,0.04346861831891772,Blonde Short Spiky,3.161290322580645,Black Kimono,3.0387596899224807,Bored,1.187878787878788,Chuckle,0.9537712895377128,Fireball,5.850746268656716,Red,0.38966202783300197,,-0.2747021723896286,Red Panda Mask,8.909090909090908,Chill Headphones,0.98,Blue Sunglasses,2.6133333333333333,,-1.6540084388185654,25.933373032948055
6158,8,0.10897970530998052,Human,0.04346861831891772,Teal Messy,4.3076923076923075,Suit with Turtleneck,2.8823529411764706,Indifferent,1.104225352112676,Meh,1.0315789473684212,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,Full Bandana,2.1538461538461537,,-0.21052631578947367,Eye Scar,1.4151624548736463,,-1.6540084388185654,11.044213255291274
6159,7,0.12389380530973451,Human,0.04346861831891772,Orange Short Spiky,3.35042735042735,White T-Shirt,2.3473053892215567,Tired,1.0566037735849056,Gaiter,3.5963302752293576,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,Cat Headband,4.72289156626506,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,13.124717539409207
6160,7,0.12389380530973451,Human,0.04346861831891772,Magenta Pigtails,3.2666666666666666,Blue Floral Kimono,2.10752688172043,Pierced Eyebrow,1.356401384083045,Smile,1.0566037735849056,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Reading Glasses,2.1420765027322406,,-1.6540084388185654,7.992925155146149
6161,9,0.21503017004936914,Red,0.8888888888888888,Silver Short Spiky,4.355555555555555,White Layered Yukata,2.529032258064516,Focused,1.1597633136094674,Smirk,0.5399449035812672,Monkey King Staff,2.703448275862069,Off White B,0.2229806598407281,,-0.2747021723896286,Straw Hat,3.35042735042735,Zen Headphones,1.8232558139534885,,-0.1391057487579844,,-1.6540084388185654,15.72051082986652
6162,8,0.10897970530998052,Human,0.04346861831891772,Brown Half Bun,4.260869565217391,Blue Qipao,3.35042735042735,Closed,0.25274016763378465,Grass,1.005128205128205,Floorsweeper,1.462686567164179,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Sleep Mask,2.118918918918919,,-1.6540084388185654,10.537163310442587
6163,7,0.12389380530973451,Human,0.04346861831891772,Indigo Fluffy,5.444444444444444,Bloody Bomber,3.0625000000000004,Closed,0.25274016763378465,420,2.3902439024390243,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Sleep Mask,2.118918918918919,,-1.6540084388185654,11.30650164457742
6164,8,0.10897970530998052,Human,0.04346861831891772,Magenta Long,2.9923664122137406,Light Kimono,1.2604501607717042,Pierced Eyebrow,1.356401384083045,Closed,0.48275862068965514,Monkey King Staff,2.703448275862069,Dark Purple,0.8466522678185746,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Round Blue Sunglasses,1.4254545454545453,,-1.6540084388185654,8.95412807644446
6165,6,0.47285886610373945,Human,0.04346861831891772,Teal Long,3.8058252427184467,Tank Top,2.8613138686131383,Meditating,1.2327044025157234,Smirk,0.5399449035812672,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,6.713297675823454
6166,9,0.21503017004936914,Human,0.04346861831891772,Blonde Flowy,3.43859649122807,Blue Kimono with Bow,2.5128205128205128,Amethyst,1.0155440414507773,Laughing,1.0261780104712042,,-0.06084122303274872,Cool Gray,0.8115942028985507,,-0.2747021723896286,Fur Bucket Hat,5.6,Red Panda Headphones,7.84,Bandaid,1.5555555555555554,,-1.6540084388185654,22.069235768552012
6167,9,0.21503017004936914,Human,0.04346861831891772,Blonde Swept Back,4.0,Sloth Yukata,9.333333333333334,Careless,1.0288713910761154,Pout,0.9727047146401985,Blue Bean,7.396226415094339,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,Zen Headphones,1.8232558139534885,Round Blue Sunglasses,1.4254545454545453,,-1.6540084388185654,24.406000063472742
6168,8,0.10897970530998052,Spirit,4.041237113402062,Spirit Ponytail,26.133333333333333,Black Hoodie,2.8613138686131383,Striking,0.9607843137254901,Closed,0.48275862068965514,Bokken,2.8613138686131383,Off White C,0.199796126401631,,-0.2747021723896286,IKZ Baseball Cap,1.479245283018868,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,36.85041955735165
6169,8,0.10897970530998052,Human,0.04346861831891772,Blonde Pixie,4.21505376344086,Azuki Track Jacket,2.496815286624204,Joyful,1.0181818181818183,Lipstick,0.9607843137254901,Sake,2.529032258064516,Off White C,0.199796126401631,,-0.2747021723896286,Cat Baseball Cap,6.87719298245614,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,16.17096219676791
6170,7,0.12389380530973451,Human,0.04346861831891772,Indigo Disheveled,3.62962962962963,Black Hoodie,2.8613138686131383,Suspicious,1.2564102564102564,Closed,0.48275862068965514,,-0.06084122303274872,Off White C,0.199796126401631,,-0.2747021723896286,Red Panda Headband,5.297297297297297,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,11.555384323881858
6171,9,0.21503017004936914,Human,0.04346861831891772,Black Pigtails,3.95959595959596,Blue Kimono with Bow,2.5128205128205128,Closed,0.25274016763378465,Grin,1.1136363636363635,Banner,0.8990825688073394,Red,0.38966202783300197,,-0.2747021723896286,Ayaigasa,3.62962962962963,,-0.21052631578947367,Sleep Mask,2.118918918918919,,-1.6540084388185654,12.995348010246127
6172,9,0.21503017004936914,Human,0.04346861831891772,Silver Spiky,5.369863013698629,Red Kimono,4.126315789473685,Closed,0.25274016763378465,Relaxed,0.47002398081534774,Leather Katana,0.9468599033816426,Off White D,0.19698492462311556,,-0.2747021723896286,Backwards Cap,2.596026490066225,Chain,2.074074074074074,,-0.1391057487579844,,-1.6540084388185654,14.223570772168614
6173,7,0.12389380530973451,Human,0.04346861831891772,Violet Flowy,4.041237113402062,Turquoise Kimono,1.8846153846153846,Determined,0.5283018867924528,Relaxed,0.47002398081534774,,-0.06084122303274872,Red,0.38966202783300197,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Bandaid,1.5555555555555554,,-1.6540084388185654,6.710065235531936
