asset_id,attribute_count,attribute_count_rarity_score,Mouth_attribute,Mouth_rarity_score,Skin_attribute,Skin_rarity_score,Weapon_attribute,Weapon_rarity_score,Background_attribute,Background_rarity_score,Clothes_attribute,Clothes_rarity_score,Eyes_attribute,Eyes_rarity_score,Eyewear_attribute,Eyewear_rarity_score,Hair_attribute,Hair_rarity_score,Hat_attribute,Hat_rarity_score,KILLER_GF_attribute,KILLER_GF_rarity_score,overall_rarity_score
3563,9,4.631923764145325,Lip Bite Pink,34.10964912280702,Bloody Dark,29.91153846153846,Scissors,47.420731707317074,White Hole,17.05482456140351,Racer Pink,65.90677966101696,Crimson Eyes,21.483425414364643,Black Glasses,22.47687861271676,Dark Buns,30.984063745019924,Metafox,111.1,,1.000900900900901,386.08071595123056
3564,8,2.0179034769071094,Zipped Mask,32.13636363636364,Pale,6.167327517842982,Ghost Blade,33.96069868995633,Pink Gradient,19.589420654911837,Quinn Dress,24.84664536741214,Wink,29.347169811320757,Red Glasses,22.542028985507248,Dark Short Wavy Hair,40.295336787564764,,1.8111318118304611,,1.000900900900901,213.71492764051814
3565,7,3.5031531531531535,Ring,60.286821705426355,Pale,6.167327517842982,One Winged,58.473684210526315,GF Heart White,15.400000000000002,Black Zipper Top,40.295336787564764,Light Blue Eyes,22.09375,,1.921195652173913,Quinn Hair,43.205555555555556,,1.8111318118304611,,1.000900900900901,254.15885729497435
3566,9,4.631923764145325,Average Smile,35.19004524886878,Bloody Tanline,40.505208333333336,Gatling Gun,21.365384615384617,Purple Gradient,15.774847870182557,Bleeding Heart Tee,42.966850828729285,Yandere Stare,58.916666666666664,Heart Eye Patch,35.35,Quinn Hair,43.205555555555556,White Devil Wings,52.19463087248322,,1.000900900900901,351.1020146562502
3567,8,2.0179034769071094,Lip Bite Pink,34.10964912280702,Tanline,6.906749555950266,Magic Heart Wand,52.19463087248322,Dark KGF Pattern,19.061274509803923,Assassin,47.13333333333333,Closed,18.17056074766355,,1.921195652173913,Butterfly Hair,39.882051282051286,Silver Halo,32.13636363636364,,1.000900900900901,254.53461309043814
3568,7,3.5031531531531535,X Mask,39.67857142857143,Light,3.2109826589595376,Quinn Bat,26.452380952380953,KGF Pattern,21.542936288088644,HODL Jacket,36.51173708920188,Doll Eyes,21.723463687150836,,1.921195652173913,Blue Fade Hair,30.86111111111111,,1.8111318118304611,,1.000900900900901,188.21756473352278
3569,7,3.5031531531531535,X Mask,39.67857142857143,Light,3.2109826589595376,Dual Wield,45.47953216374269,Purple Solid,16.511677282377917,Red Mesh Jacket,52.19463087248322,Devil Red Eyes,54.38461538461539,,1.921195652173913,Long Dark Hair,40.505208333333336,,1.8111318118304611,,1.000900900900901,260.20159964214196
3570,9,4.631923764145325,Open Smile,32.81434599156118,Tanline,6.906749555950266,Double Katana,28.28,GF Heart Pink,17.243902439024392,NFTX Hoodie,77.0,Light Blue Eyes,22.09375,Pink Glasses,22.09375,Quinn Hair,43.205555555555556,Blood Halo,39.47715736040609,,1.000900900900901,294.7480355675437
3571,8,2.0179034769071094,Closed Smile Pink,34.10964912280702,Bloody Light,11.59016393442623,Blade Wings,29.68320610687023,Crimson Explosion,19.155172413793103,Saber Suit,58.037313432835816,Closed,18.17056074766355,Phantom Thief,39.08040201005025,Red Ring Ponytail,33.52155172413793,,1.8111318118304611,,1.000900900900901,248.1779556822226
3572,8,2.0179034769071094,Crescent Smile,32.40416666666667,Light,3.2109826589595376,Gatling Gun,21.365384615384617,Crimson Ripple,17.634920634920636,Red Tie Uniform,47.71165644171779,Cute Dark Eyes,21.84550561797753,Red Glasses,22.542028985507248,Dark Devil Braids,40.505208333333336,,1.8111318118304611,,1.000900900900901,212.0497901441058
3573,8,2.0179034769071094,Smooch Lips,34.41150442477876,Tanline,6.906749555950266,Scissors,47.420731707317074,GF Heart Invert,17.960739030023095,Punk Bot Shirt,54.00694444444444,Shy Light Blue,25.006430868167204,Eye Patch White,30.027027027027028,Long Dark Bangs,27.38380281690141,,1.8111318118304611,,1.000900900900901,247.9538660642477
3574,8,2.0179034769071094,Smooch Lips,34.41150442477876,Tanline,6.906749555950266,Scissors,47.420731707317074,Crimson Hole,21.190735694822887,Defiant School Girl,45.747058823529414,Doll Eyes,21.723463687150836,Grey Heart Glasses,28.07581227436823,Quinn Hair,43.205555555555556,,1.8111318118304611,,1.000900900900901,253.51154791311146
3575,8,2.0179034769071094,Dark Frown,29.127340823970037,Dark,4.76824034334764,Feather Wings,24.379310344827587,Crimson Explosion,19.155172413793103,Red Heart Dress,55.55,Heart Eyes,25.25,VR,71.34862385321101,Pink Punk Hair,38.691542288557216,,1.8111318118304611,,1.000900900900901,273.10016625734505
3576,7,3.5031531531531535,Vamp Smile,28.17753623188406,Light,3.2109826589595376,Dual Wield,45.47953216374269,GF Heart Pink,17.243902439024392,Samurai,77.77,Monochrome Eyes,35.19004524886878,,1.921195652173913,Long Silver Bangs,37.93658536585366,,1.8111318118304611,,1.000900900900901,253.24496562639152
3577,7,3.5031531531531535,Vamp Smile,28.17753623188406,Bloody Light,11.59016393442623,Ghost Blade,33.96069868995633,GF Heart Pink,17.243902439024392,Kunai Pencil,40.717277486910994,Vampire Eyes,22.09375,,1.921195652173913,Red Devil Braids,36.3411214953271,,1.8111318118304611,,1.000900900900901,198.36083179558753
3578,8,2.0179034769071094,Blue Lick,28.69741697416974,Tanline,6.906749555950266,Chosen Sword,51.16447368421053,White,17.55530474040632,Punk Bot Shirt,54.00694444444444,Pink Eyes,22.6734693877551,,1.921195652173913,Red Ring Ponytail,33.52155172413793,Black Ribbon,27.974820143884894,,1.000900900900901,247.44073068494112
3579,8,2.0179034769071094,Zipped Mask,32.13636363636364,Bloody Light,11.59016393442623,Gatling Gun,21.365384615384617,GF Heart Invert,17.960739030023095,Agent Outfit,42.73076923076923,Sharp Blue Eyes,19.10810810810811,,1.921195652173913,Long Blue Hairclip Bangs,40.295336787564764,Black Ribbon,27.974820143884894,,1.000900900900901,218.10168551650648
3580,7,3.5031531531531535,uwu,26.633561643835616,Light,3.2109826589595376,Dual Wield,45.47953216374269,Crimson Gradient,23.077151335311573,Android Dress,36.51173708920188,Pink Eyes,22.6734693877551,,1.921195652173913,Long Silver Bangs,37.93658536585366,,1.8111318118304611,,1.000900900900901,203.75940116271843
3581,7,3.5031531531531535,Crimson Cybermask,78.55555555555556,Bloody Tanline,40.505208333333336,AR-15,18.605263157894736,Crimson Hole,21.190735694822887,Bot Uniform,42.266304347826086,Cyberpop Eyes,35.35,,1.921195652173913,Red Ring Ponytail,33.52155172413793,,1.8111318118304611,,1.000900900900901,278.23100033162893
3582,8,2.0179034769071094,Smooch Lips,34.41150442477876,Pale,6.167327517842982,Feather Wings,24.379310344827587,GF Heart Invert,17.960739030023095,Bleeding Heart Tee,42.966850828729285,Cute Angry Eyes,20.794117647058822,Pink Glasses,22.09375,Dark Short Wavy Hair,40.295336787564764,,1.8111318118304611,,1.000900900900901,213.89887277046373
3583,7,3.5031531531531535,Angry Shy,51.503311258278146,Light,3.2109826589595376,AR-15,18.605263157894736,Crimson Explosion,19.155172413793103,Kamiverse Dress,127.49180327868852,Cute Angry Eyes,20.794117647058822,,1.921195652173913,Blonde Ponytail,32.00411522633745,,1.8111318118304611,,1.000900900900901,281.0011471590687
3584,9,4.631923764145325,Vampire Cute Grin,29.68320610687023,Tanline,6.906749555950266,Vampblade,67.04310344827586,Dark Gradient,20.683510638297875,Dark Heart Maid,39.47715736040609,Devil Golden Eyes,52.19463087248322,Grey Heart Glasses,28.07581227436823,Pink Punk Hair,38.691542288557216,Oni Mask,38.310344827586206,,1.000900900900901,326.69888203784143
3585,7,3.5031531531531535,Lip Bite Pink,34.10964912280702,Light,3.2109826589595376,Sayanaura,50.830065359477125,Grey Gradient,15.21917808219178,Devil Hunter,37.75242718446602,Cute Angry Eyes,20.794117647058822,,1.921195652173913,Dark Short Wavy Hair,40.295336787564764,,1.8111318118304611,,1.000900900900901,210.44813836058347
3586,8,2.0179034769071094,Vamp Smile,28.17753623188406,Light,3.2109826589595376,Quinn Bat,26.452380952380953,Grey Gradient,15.21917808219178,Quinn Dress,24.84664536741214,Devil Golden Eyes,52.19463087248322,Black Glasses,22.47687861271676,Dark Short Wavy Hair,40.295336787564764,,1.8111318118304611,,1.000900900900901,217.70350575523167
3587,8,2.0179034769071094,Vampire Cute Grin,29.68320610687023,Tanline,6.906749555950266,Red Chomps,75.50485436893204,White KGF Pattern,15.130350194552527,Virtual Idol Outfit,123.44444444444444,Yandere Stare,58.916666666666664,Censor,92.58333333333333,Long Dark Bangs,27.38380281690141,,1.8111318118304611,,1.000900900900901,434.3833436772894
3588,7,3.5031531531531535,Lip Bite Pink,34.10964912280702,Light,3.2109826589595376,Gatling Gun,21.365384615384617,White Hole,17.05482456140351,Samurai,77.77,Spiral Prism Eyes,32.00411522633745,,1.921195652173913,Samurai Hair,288.037037037037,,1.8111318118304611,,1.000900900900901,481.7883747399876
3589,8,2.0179034769071094,Blue Lick,28.69741697416974,Light,3.2109826589595376,Samurai Bow,58.037313432835816,Grey Gradient,15.21917808219178,Dark Heart Maid,39.47715736040609,Vampire Eyes,22.09375,,1.921195652173913,Blue Fishpin Hair,32.53974895397489,Maid,216.02777777777777,,1.000900900900901,420.24332527029753
3590,7,3.5031531531531535,Lip Bite Pink,34.10964912280702,Pale,6.167327517842982,Katana,18.002314814814813,Crimson Gradient,23.077151335311573,Nurse,79.35714285714286,Cute Brown Eyes,19.10810810810811,,1.921195652173913,Short Bangs with Earrings,30.143410852713178,,1.8111318118304611,,1.000900900900901,218.20148612679893
3591,8,2.0179034769071094,Red Lick,34.56444444444445,Light,3.2109826589595376,Buster Blade,40.295336787564764,GF Heart Pink,17.243902439024392,Quinn Dress,24.84664536741214,Vampire Eyes,22.09375,,1.921195652173913,Red Devil Braids,36.3411214953271,Oni Horns,72.6822429906542,,1.000900900900901,256.2184262133685
3592,7,3.5031531531531535,Smooch Lips,34.41150442477876,Light,3.2109826589595376,Butterfly Effect,81.01041666666667,White KGF Pattern,15.130350194552527,Agent Outfit,42.73076923076923,Doll Eyes,21.723463687150836,,1.921195652173913,Blonde Ponytail,32.00411522633745,,1.8111318118304611,,1.000900900900901,238.4579836072734
3593,8,2.0179034769071094,Blue Open Mouth,29.347169811320757,Dark,4.76824034334764,Floating Knives,60.7578125,White Hole,17.05482456140351,Quinn Dress,24.84664536741214,Dark Blue Eyes,19.63888888888889,Red Glasses,22.542028985507248,Red Ring Ponytail,33.52155172413793,,1.8111318118304611,,1.000900900900901,217.30709837165656
3594,8,2.0179034769071094,Bubblegum,42.49726775956284,Dark,4.76824034334764,Katana,18.002314814814813,Dark KGF Pattern,19.061274509803923,Nurse,79.35714285714286,Heterochromia,26.185185185185183,,1.921195652173913,Long Dark Hair,40.505208333333336,Black Hairband,31.108,,1.000900900900901,266.4246338331725
3595,9,4.631923764145325,Average Smile,35.19004524886878,Bloody Dark,29.91153846153846,Quinn Bat,26.452380952380953,Crimson Ripple,17.634920634920636,Dark Heart Maid,39.47715736040609,Doll Eyes,21.723463687150836,Android Eyemask,33.23504273504273,Long Dark Hair,40.505208333333336,Black Hairband,31.108,,1.000900900900901,280.870582078688
3596,8,2.0179034769071094,Soft Pink Grin,31.742857142857144,Tanline,6.906749555950266,Buster Blade,40.295336787564764,White KGF Pattern,15.130350194552527,Messy Student,43.69101123595506,Devil Red Eyes,54.38461538461539,,1.921195652173913,Long Dark Hair,40.505208333333336,Devil Tooth,77.0,,1.000900900900901,314.5961286648104
3597,7,3.5031531531531535,Tongue out,44.44,Light,3.2109826589595376,Ghost Blade,33.96069868995633,Crimson Explosion,19.155172413793103,Happy Frog Tanktop,92.58333333333333,Cute Brown Eyes,19.10810810810811,,1.921195652173913,White Android Hair,47.71165644171779,,1.8111318118304611,,1.000900900900901,268.40633316392666
3598,8,2.0179034769071094,Average Smile,35.19004524886878,Tanline,6.906749555950266,Ghost Blade,33.96069868995633,White KGF Pattern,15.130350194552527,White Star Dress,55.94964028776979,Jester Eyes,33.23504273504273,Round Glasses,22.2836676217765,Long Dark Hair,40.505208333333336,,1.8111318118304611,,1.000900900900901,247.99133885688872
3599,8,2.0179034769071094,Blue Lick,28.69741697416974,Light,3.2109826589595376,Laser Cannon,64.27272727272728,Pink Gradient,19.589420654911837,White X Dress,92.58333333333333,Sharp Blue Eyes,19.10810810810811,,1.921195652173913,Pink Flowy Hair,41.588235294117645,Gold Halo,72.6822429906542,,1.000900900900901,346.67246731696355
3600,8,2.0179034769071094,Blue Lick,28.69741697416974,Light,3.2109826589595376,Beat Blade,54.76760563380282,White Hole,17.05482456140351,One-piece Swimsuit,108.01388888888889,Light Blue Eyes,22.09375,Rave Goggles,65.3529411764706,Red Short Bangs,65.3529411764706,,1.8111318118304611,,1.000900900900901,369.3742872598042
3601,7,3.5031531531531535,Dark Frown,29.127340823970037,Pale,6.167327517842982,Scissors,47.420731707317074,Crimson Hole,21.190735694822887,Virtual Idol Outfit,123.44444444444444,Cute Dark Eyes,21.84550561797753,,1.921195652173913,Dark Devil Braids,40.505208333333336,,1.8111318118304611,,1.000900900900901,297.9376756577667
3602,8,2.0179034769071094,Lip Bite Purple,31.108,Pale,6.167327517842982,Kitty Ghosts,55.94964028776979,GF Heart Invert,17.960739030023095,Punk Bot Shirt,54.00694444444444,Light Blue Eyes,22.09375,,1.921195652173913,Blue Fade Hair,30.86111111111111,Angel Mask,50.830065359477125,,1.000900900900901,273.91757778065045
3603,8,2.0179034769071094,Ring,60.286821705426355,Tanline,6.906749555950266,Quinn Bat,26.452380952380953,Purple Solid,16.511677282377917,Red Death,117.83333333333333,Cute Brown Eyes,19.10810810810811,Android Eyemask,33.23504273504273,Short Pink Hair,31.613821138211378,,1.8111318118304611,,1.000900900900901,316.77787100046953
3604,8,2.0179034769071094,Blue Lick,28.69741697416974,Dark,4.76824034334764,Quinn Bat,26.452380952380953,Purple Gradient,15.774847870182557,Red Mekanizer Armor,91.49411764705883,Shy Blue Eyes,21.483425414364643,,1.921195652173913,Short Bangs with Earrings,30.143410852713178,Red Mekanizer Hat,92.58333333333333,,1.000900900900901,316.33717341753277
3605,8,2.0179034769071094,Zipped Mask,32.13636363636364,Bloody Light,11.59016393442623,Syringe,68.21929824561404,GF Heart White,15.400000000000002,Nurse,79.35714285714286,Cyberpop Eyes,35.35,,1.921195652173913,Light Buns,27.578014184397162,Nurse Hat,288.037037037037,,1.000900900900901,562.6080199249628
3606,8,2.0179034769071094,Average Smile,35.19004524886878,Light,3.2109826589595376,Kitty Ghosts,55.94964028776979,Crimson Explosion,19.155172413793103,Devil Bikini,138.875,Heterochromia,26.185185185185183,,1.921195652173913,Blue Fishpin Hair,32.53974895397489,Oni Horns,72.6822429906542,,1.000900900900901,388.72801776918743
3607,8,2.0179034769071094,Lip Bite Pink,34.10964912280702,Bloody Dark,29.91153846153846,Quinn Bat,26.452380952380953,Grey Gradient,15.21917808219178,Enforcer,92.58333333333333,Devil Golden Eyes,52.19463087248322,Black Glasses,22.47687861271676,Short Dark Hair,37.03333333333333,,1.8111318118304611,,1.000900900900901,314.8108589604233
3608,7,3.5031531531531535,Silver Cybermask,68.82300884955752,Light,3.2109826589595376,Devil Wings,34.874439461883405,Grey Gradient,15.21917808219178,Racer Pink,65.90677966101696,Shy Light Blue,25.006430868167204,,1.921195652173913,Light Buns,27.578014184397162,,1.8111318118304611,,1.000900900900901,248.85521528423195
3609,7,3.5031531531531535,Crescent Smile,32.40416666666667,Bloody Dark,29.91153846153846,Vampblade,67.04310344827586,GF Heart Pink,17.243902439024392,Pink Student,39.882051282051286,Spiral Prism Eyes,32.00411522633745,,1.921195652173913,Quinn Hair,43.205555555555556,,1.8111318118304611,,1.000900900900901,269.93081459750806
3610,8,2.0179034769071094,Red Lick,34.56444444444445,Bloody Light,11.59016393442623,Dual Saber,58.473684210526315,Black Gradient,20.305483028720626,White Tie Uniform,41.588235294117645,Shy Blue Eyes,21.483425414364643,Scouter,57.18382352941176,Dark Flowy Buns,28.48717948717949,,1.8111318118304611,,1.000900900900901,278.5063755328296
3611,8,2.0179034769071094,Ninja Headband,70.7,Tanline,6.906749555950266,Spirit Fire,24.68888888888889,Crimson Gradient,23.077151335311573,HODL Jacket,36.51173708920188,Crimson Eyes,21.483425414364643,Black Glasses,22.47687861271676,Purple Ponytail,33.0936170212766,,1.8111318118304611,,1.000900900900901,243.76838410734902
3612,9,4.631923764145325,Smooch Lips,34.41150442477876,Dark,4.76824034334764,Chainsaw,18.34198113207547,Purple Solid,16.511677282377917,Red Mesh Jacket,52.19463087248322,Vampire Eyes,22.09375,Eye Patch White,30.027027027027028,Pink Punk Hair,38.691542288557216,Black Hairband,31.108,,1.000900900900901,253.78117803569347
3613,8,2.0179034769071094,Tongue out,44.44,Pale,6.167327517842982,AR-15,18.605263157894736,Crimson Explosion,19.155172413793103,Racer Pink,65.90677966101696,Jester Eyes,33.23504273504273,,1.921195652173913,Dark Devil Braids,40.505208333333336,Oni Mask,38.310344827586206,,1.000900900900901,271.265138676492
3614,7,3.5031531531531535,Blue Open Mouth,29.347169811320757,Bloody Light,11.59016393442623,Blade Wings,29.68320610687023,GF Heart White,15.400000000000002,Pilot Dress,45.747058823529414,White Glow Eyes,38.885,,1.921195652173913,Blonde Ponytail,32.00411522633745,,1.8111318118304611,,1.000900900900901,210.8930954205425
3615,8,2.0179034769071094,Open Smile,32.81434599156118,Light,3.2109826589595376,Vampblade,67.04310344827586,GF Heart White,15.400000000000002,Assassin,47.13333333333333,Dark Glow Eyes,42.49726775956284,Pink Glasses,22.09375,Blue Fishpin Hair,32.53974895397489,,1.8111318118304611,,1.000900900900901,267.5624683353061
3616,7,3.5031531531531535,O Smile,31.613821138211378,Light,3.2109826589595376,Chainsaw,18.34198113207547,White Hole,17.05482456140351,Bleeding Heart Tee,42.966850828729285,Dark Blue Eyes,19.63888888888889,,1.921195652173913,Red Short Bangs,65.3529411764706,,1.8111318118304611,,1.000900900900901,206.41667190279705
3617,8,2.0179034769071094,Bleed,43.44692737430167,Light,3.2109826589595376,AT Shield,83.6236559139785,Dark KGF Pattern,19.061274509803923,White Bunny Suit,97.2125,Dark Blue Eyes,19.63888888888889,,1.921195652173913,Red Devil Braids,36.3411214953271,Bunny Ears,235.66666666666666,,1.000900900900901,543.1420175379083
3618,7,3.5031531531531535,Blue Lick,28.69741697416974,Tanline,6.906749555950266,Gun,20.519788918205805,GF Heart Pink,17.243902439024392,Bot Uniform,42.266304347826086,Sharp Blue Eyes,19.10810810810811,,1.921195652173913,Long Dark Bangs,27.38380281690141,,1.8111318118304611,,1.000900900900901,170.36245467824418
3619,9,4.631923764145325,Dark Frown,29.127340823970037,Light,3.2109826589595376,Devil Spears,37.75242718446602,Grey Gradient,15.21917808219178,Red Tie Uniform,47.71165644171779,Wink,29.347169811320757,3D Glasses,74.06666666666666,Hot Pink Flowy Hair,109.53521126760565,Black Ribbon,27.974820143884894,,1.000900900900901,379.5782777458293
